id,jurisdiction__name,jurisdiction_id,court__name_abbreviation,court_id,reporter__full_name,reporter_id,label,date,degree_from_slave_case,cites,cites_short_name,target,slave_state
12656393,Tex.,32,Tex. Crim. App. Ct.,30109,South Western Reporter Third Series,612,"EX PARTE John THUESEN, Applicant",2017,2,60 Miss. 638,Warden v. State,8839815,1
12381530,Tex.,32,Tex. App.,8992,South Western Reporter Third Series,612,"Bradley GARRETT, Appellant v. The STATE of Texas, Appellee",2017,2,60 Miss. 638,Warden v. State,8839815,1
12656863,Tex.,32,Tex. App. Ct.,30078,South Western Reporter Third Series,612,"Olga GUTIERREZ, Individually and as Independent Administrator with Will Annexed for the Estate of Enedina Gutierrez, Deceased, Appellant v. STEWART TITLE COMPANY, Appellee",2018,2,19 Nev. 135,State v. Slingerland,166781,1
12658743,Tex.,32,Tex. App. Ct.,30078,South Western Reporter Third Series,612,"Joshua Marquis BELL, Appellant v. The STATE of Texas, Appellee",2018,2,50 Ala. 221,Brevard's Executors v. Jones,5466672,1
12659502,Tex.,32,Tex. App. Ct.,30135,South Western Reporter Third Series,612,"TRANSFORMATIVE LEARNING SYSTEM d/b/a Transformative Charter Academy, Appellant v. TEXAS EDUCATION AGENCY and Michael Williams in his Official Capacity as the Commissioner of Education, Appellees",2018,2,50 Ala. 221,Brevard's Executors v. Jones,5466672,1
6768031,Tex.,32,Tex.,9992,Texas Reports,347,Fowler and Clepper v. Stonum,1851,2,59 Miss. 501,Green v. State,1641916,1
2042389,Tex.,32,Tex.,9992,Texas Reports,347,Mary C. Wallace v. Nathaniel Burden,1856,2,60 Miss. 847,Farkas v. State,8840670,1
2038550,Tex.,32,Tex.,9992,Texas Reports,347,William H. Estill v. Francis D. Weaver,1857,2,61 Miss. 717,Whitten v. State,1796574,1
2116698,Tex.,32,Tex.,9992,Texas Reports,347,George C. Hatch v. de la Garza's Ex'r and others,1858,2,61 Miss. 717,Whitten v. State,1796574,1
2116797,Tex.,32,Tex.,9992,Texas Reports,347,Thomas Henderson and others v. Thomas J. Pilgrim and others,1858,2,61 Miss. 717,Whitten v. State,1796574,1
2116725,Tex.,32,Tex.,9992,Texas Reports,347,"Thomas G. McGehee v. Mariana A. Dwyer, Ex'x, &c.",1858,2,61 Miss. 717,Whitten v. State,1796574,1
2116751,Tex.,32,Tex.,9992,Texas Reports,347,T. J. Chambers v. Josiah Fisk and others,1858,2,61 Miss. 717,Whitten v. State,1796574,1
2114416,Tex.,32,Tex.,9992,Texas Reports,347,Mary Monroe v. The State,1859,2,1 Miss. Dec. 122,Rosamond v. State,1373566,1
2109943,Tex.,32,Tex.,9992,Texas Reports,347,S. M. Stroud and another v. Martin Casey and another,1860,2,64 Miss. 431,Hill v. State,8836040,1
2105389,Tex.,32,Tex.,9992,Texas Reports,347,Monroe & Brother v. W. L. Buchanan and others,1863,2,64 Miss. 431,Hill v. State,8836040,1
2105403,Tex.,32,Tex.,9992,Texas Reports,347,M. L. Baker v. Elizabeth Ramey and others,1863,2,64 Miss. 431,Hill v. State,8836040,1
2105436,Tex.,32,Tex.,9992,Texas Reports,347,Darst and Jones v. Henry Trammell,1863,2,64 Miss. 431,Hill v. State,8836040,1
2107729,Tex.,32,Tex.,9992,Texas Reports,347,Y. Baker and others v. Lem. G. Clepper,1863,2,64 Miss. 431,Hill v. State,8836040,1
2105451,Tex.,32,Tex.,9992,Texas Reports,347,"Elizabeth, a Slave, v. the State",1863,2,83 Ala. 96,Gunter v. State,3276610,1
2105434,Tex.,32,Tex.,9992,Texas Reports,347,Lafferty's Executor v. E. A. V. Murray and another,1864,2,83 Ala. 96,Gunter v. State,3276610,1
2143403,Tex.,32,Tex.,9992,Texas Reports,347,J. H. Caldwell and another v. M. C. Fraim,1869,2,83 Ala. 96,Gunter v. State,3276610,1
2141531,Tex.,32,Tex.,9992,Texas Reports,347,E. B. Scott v. T. W. Mann and others,1871,2,83 Ala. 96,Gunter v. State,3276610,1
2137061,Tex.,32,Tex.,9992,Texas Reports,347,Asa Moore v. W. H. Letchford,1872,2,83 Ala. 96,Gunter v. State,3276610,1
2131099,Tex.,32,Tex.,9992,Texas Reports,347,E. A. Rhodes v. T. & S. Gibbs,1873,2,83 Ala. 96,Gunter v. State,3276610,1
2127542,Tex.,32,Tex.,9992,Texas Reports,347,George B. Holloman v. John P. White et al.,1874,2,83 Ala. 96,Gunter v. State,3276610,1
2129454,Tex.,32,Tex.,9992,Texas Reports,347,Abner G. Beazley v. W. B. Denson,1874,2,83 Ala. 96,Gunter v. State,3276610,1
2162112,Tex.,32,Tex.,9992,Texas Reports,347,P. J. Willis & Bro. v. Jno. H. Morrison et al.,1875,2,83 Ala. 96,Gunter v. State,3276610,1
2158872,Tex.,32,Tex.,9992,Texas Reports,347,Naomi Peters and Husband v. Z. C. Clements,1876,2,83 Ala. 96,Gunter v. State,3276610,1
2160513,Tex.,32,Tex.,9992,Texas Reports,347,B. D. Simpson v. A. A. Chapman et al.,1876,2,83 Ala. 96,Gunter v. State,3276610,1
2160563,Tex.,32,Tex.,9992,Texas Reports,347,Thomas D. Watson et al. v. William Hewitt,1876,2,83 Ala. 96,Gunter v. State,3276610,1
2162085,Tex.,32,Tex.,9992,Texas Reports,347,C. S. Longcope v. J. S. Bruce,1876,2,83 Ala. 96,Gunter v. State,3276610,1
2160547,Tex.,32,Tex.,9992,Texas Reports,347,John Ellis v. M. M. Singletary et al.,1876,2,83 Ala. 96,Gunter v. State,3276610,1
123718,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,Jeff Black v. The State,1876,2,83 Ala. 96,Gunter v. State,3276610,1
2158913,Tex.,32,Tex.,9992,Texas Reports,347,William Masterson v. W. C. Goodlett,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2155722,Tex.,32,Tex.,9992,Texas Reports,347,J. W. Flanagan v. H. M. and O. B. Cushman,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2158949,Tex.,32,Tex.,9992,Texas Reports,347,C. J. Borden v. T. J. McRae et al.,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2157361,Tex.,32,Tex.,9992,Texas Reports,347,Salado College v. William A. Davis,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2155766,Tex.,32,Tex.,9992,Texas Reports,347,Peter C. Ragsdale v. J. A. Robinson,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2155717,Tex.,32,Tex.,9992,Texas Reports,347,William Cravens v. M. J. Wilson et al.,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2155753,Tex.,32,Tex.,9992,Texas Reports,347,W. C. Boles v. S. J. and R. C. Linthicum,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2157374,Tex.,32,Tex.,9992,Texas Reports,347,I. C. Dean and Wife v. John P. Lyons,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2157384,Tex.,32,Tex.,9992,Texas Reports,347,H. Clay Pleasants v. Matthew Dunkin,1877,2,83 Ala. 96,Gunter v. State,3276610,1
2158905,Tex.,32,Tex.,9992,Texas Reports,347,"J. L. Tompkins v. Emily Toland, Adm'x, &c.",1877,2,83 Ala. 96,Gunter v. State,3276610,1
2150369,Tex.,32,Tex.,9992,Texas Reports,347,A. S. Burgess v. Samuel H. Millican,1878,2,83 Ala. 96,Gunter v. State,3276610,1
2153379,Tex.,32,Tex.,9992,Texas Reports,347,"James A. Roosevelt, Robert Hodge, and L. D. James v. George W. Davis",1878,2,83 Ala. 96,Gunter v. State,3276610,1
2153416,Tex.,32,Tex.,9992,Texas Reports,347,A. S. Miller et al. v. Mary S. Rogers et al.,1878,2,83 Ala. 96,Gunter v. State,3276610,1
4416650,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,Michael Tooney v. The State,1878,2,83 Ala. 96,Gunter v. State,3276610,1
2153361,Tex.,32,Tex.,9992,Texas Reports,347,The Texas Banking and Insurance Co. v. Stephen W. Stone,1878,2,83 Ala. 96,Gunter v. State,3276610,1
4418906,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,D. J. Brown v. The State,1878,2,83 Ala. 96,Gunter v. State,3276610,1
2150401,Tex.,32,Tex.,9992,Texas Reports,347,"John S. McCampbell, Special Guardian, v. John Henderson",1879,2,83 Ala. 96,Gunter v. State,3276610,1
4414288,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,John Bell v. The State,1879,2,83 Ala. 96,Gunter v. State,3276610,1
2149003,Tex.,32,Tex.,9992,Texas Reports,347,S. H. Clifft v. David Wade's Executor,1879,2,83 Ala. 96,Gunter v. State,3276610,1
2149091,Tex.,32,Tex.,9992,Texas Reports,347,The Treasurer of the State v. J. B. Wygall et al.,1879,2,83 Ala. 96,Gunter v. State,3276610,1
2149052,Tex.,32,Tex.,9992,Texas Reports,347,"Galveston, Harrisburg and San Antonio Railroad Co. v. Cecile Le Gierse",1879,2,83 Ala. 96,Gunter v. State,3276610,1
615355,Tex.,32,Tex. Comm'n App.,14389,Texas Unreported Cases (Posey),592,John C. Gibbons et al. v. M. G. Ewer et al.,1880,2,83 Ala. 96,Gunter v. State,3276610,1
4415690,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,Frank Taylor v. The State,1880,2,83 Ala. 96,Gunter v. State,3276610,1
615373,Tex.,32,Tex. Comm'n App.,14389,Texas Unreported Cases (Posey),592,Texas & Pacific R'y Co. v. David McClanahan,1880,2,83 Ala. 96,Gunter v. State,3276610,1
615344,Tex.,32,Tex. Comm'n App.,14389,Texas Unreported Cases (Posey),592,"Galveston, Houston & Henderson R. R. Co. v. R. W. Bell and - Bell",1881,2,6 N.Y. Crim. 365,People v. Bliven,799909,1
2163937,Tex.,32,Tex.,9992,Texas Reports,347,"Edward Milligan, Adm'r, v. H. W. Ewing",1885,2,112 N.Y. 79,People v. Bliven,2219680,1
2163900,Tex.,32,Tex.,9992,Texas Reports,347,Emma Altgelt v. F. Emilienburg,1885,2,112 N.Y. 79,People v. Bliven,2219680,1
2163939,Tex.,32,Tex.,9992,Texas Reports,347,C. C. Bradford v. Emzy Taylor,1885,2,112 N.Y. 79,People v. Bliven,2219680,1
2163934,Tex.,32,Tex.,9992,Texas Reports,347,Kohn Bros. v. Washer & August,1885,2,112 N.Y. 79,People v. Bliven,2219680,1
2163916,Tex.,32,Tex.,9992,Texas Reports,347,J. H. Randall et al. v. John J. Snyder,1885,2,112 N.Y. 79,People v. Bliven,2219680,1
2163866,Tex.,32,Tex.,9992,Texas Reports,347,H. & T. C. R'y Co. v. William Larkin,1885,2,112 N.Y. 79,People v. Bliven,2219680,1
2163905,Tex.,32,Tex.,9992,Texas Reports,347,J. H. Edwards v. M. P. Halbert et al.,1885,2,112 N.Y. 79,People v. Bliven,2219680,1
6770636,Tex.,32,Tex.,9992,Texas Reports,347,"William A. Browning, Appellant, vs. James D. Estes, Appellee",1848,2,60 Ala. 356,Toomer v. Randolph,5614435,1
2151749,Tex.,32,Tex.,9992,Texas Reports,347,G. H. Sherwood et al. v. J. W. Fleming,1860,2,41 Ala. 604,Harris v. Parker,3119730,1
2102782,Tex.,32,Tex.,9992,Texas Reports,347,William H. Niblett et al. v. George W. Shelton,1866,2,62 Ala. 261,Burnett v. Nesmith,5590160,1
2098697,Tex.,32,Tex.,9992,Texas Reports,347,George W. Smith v. William Harbert's Administrator,1868,2,65 Ala. 442,Sims v. Waters,5543853,1
569521,Tex.,32,Tex.,9992,Texas Reports,347,James T. Eppinger v. Peter McGreal et al.,1868,2,70 Ala. 183,Hill's Adm'r v. Huckabee's Adm'r,3266649,1
569484,Tex.,32,Tex.,9992,Texas Reports,347,L. F. Petty v. Fleishel & Smith,1868,2,70 Ala. 183,Hill's Adm'r v. Huckabee's Adm'r,3266649,1
1365130,Tex.,32,Tex. App.,8992,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,"Thomas W. Rogers, Ex'r, v. John E. Harrison, Adm'r",1876,2,22 Mo. 206,Cutter v. Waddingham,314406,1
1364624,Tex.,32,Tex. App.,8992,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,"Mason, Surv'g Partner, etc., v. B. & J. Slevin",1877,2,110 Tenn. 35,Green v. Cumberland Coal & Coke Co.,8535983,1
2147237,Tex.,32,Tex.,9992,Texas Reports,347,H. A. and M. E. Delespine v. George B. Campbell et al.,1879,2,63 Tex. 298,Bear Bros. & Hirsch v. Marx & Kempner,2165508,1
2147238,Tex.,32,Tex.,9992,Texas Reports,347,Boulds Baker and Ophelia Baker v. J. I. Compton et al.,1879,2,76 Tex. 409,Tynberg v. Isaac & Cohen,2225337,1
2147235,Tex.,32,Tex.,9992,Texas Reports,347,Pleasant H. Pearson v. Henry Hudson et al.,1879,2,14 App. D.C. 582,Dodge v. Cohen,1315829,1
2147249,Tex.,32,Tex.,9992,Texas Reports,347,"Crow, Hargadine & Co. v. Red River County Bank",1879,2,14 App. D.C. 582,Dodge v. Cohen,1315829,1
2147281,Tex.,32,Tex.,9992,Texas Reports,347,Betsy Webster and Baker Williams v. George E. Mann,1880,2,40 Nev. 403,McIntosh v. Knox,4562668,1
2147269,Tex.,32,Tex.,9992,Texas Reports,347,J. and J. Jackson et al. v. P. L. Palmer et al.,1880,2,89 N.C. 123,Hannon v. Commissioners of Halifax,8682879,1
2147258,Tex.,32,Tex.,9992,Texas Reports,347,R. O. W. McManus v. F. M. Wallis,1880,2,27 Pa. 504,Martin v. Jackson,979774,1
2147255,Tex.,32,Tex.,9992,Texas Reports,347,William Pool v. John H. Sanford et al.,1880,2,27 Pa. 504,Martin v. Jackson,979774,1
2145195,Tex.,32,Tex.,9992,Texas Reports,347,"D. Harris, administrator of estate of John O. Whitfield, v. J. H. Catlin",1880,2,27 Pa. 504,Martin v. Jackson,979774,1
2145201,Tex.,32,Tex.,9992,Texas Reports,347,The International and Great Northern Railroad Co. v. James Halloren,1880,2,27 Pa. 504,Martin v. Jackson,979774,1
2145211,Tex.,32,Tex.,9992,Texas Reports,347,Benjamin A. Strange v. H. & T. C. R. R. Company,1880,2,27 Pa. 504,Martin v. Jackson,979774,1
2145213,Tex.,32,Tex.,9992,Texas Reports,347,"M. L. Crawford et al. v. S. L. Bonner, Ex'r, et al.",1880,2,27 Pa. 504,Martin v. Jackson,979774,1
1870742,Tex.,32,Tex. Comm'n App.,14389,Texas Unreported Cases (Posey),592,J. E. Hawkins and wife v. Carr Forrest et als.,1880,2,27 Pa. 504,Martin v. Jackson,979774,1
2145217,Tex.,32,Tex.,9992,Texas Reports,347,R. K. Red et al. v. John O. Johnson,1880,2,27 Pa. 504,Martin v. Jackson,979774,1
1364977,Tex.,32,Tex. Comm'n App.,14389,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,"Peet, Yale & Bowling v. Hereford Bros. et al.",1880,2,27 Pa. 504,Martin v. Jackson,979774,1
2145267,Tex.,32,Tex.,9992,Texas Reports,347,Joe H. Stewart v. The International & G. N. R. R. Co.,1880,2,27 Pa. 504,Martin v. Jackson,979774,1
1870811,Tex.,32,Tex. Comm'n App.,14389,Texas Unreported Cases (Posey),592,J. W. H. Cliett et als. v. E. H. Cliett et als.,1880,2,49 N.H. 553,Lisbon v. Lyman,1047565,1
2145224,Tex.,32,Tex.,9992,Texas Reports,347,T. B. & E. P. Bryan et al. v. Thomas Shirley and Gustave Mayhoff,1880,2,49 N.H. 553,Lisbon v. Lyman,1047565,1
1870825,Tex.,32,Tex. Comm'n App.,14389,Texas Unreported Cases (Posey),592,J. L. Sears and wife v. Francis A. Green,1880,2,182 N.C. 793,State v. Falkner,8658869,1
2182795,Tex.,32,Tex.,9992,Texas Reports,347,Milam County v. J. M. Bateman et al.,1880,2,182 N.C. 793,State v. Falkner,8658869,1
1364894,Tex.,32,Tex. App.,8992,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,Osborne & Co. v. G. W. Barnett,1881,2,201 N.C. 543,State v. Herring,8626708,1
1364792,Tex.,32,Tex. App.,8992,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,R. F. George v. P. S. and Ida L. Dyer,1881,2,201 N.C. 543,State v. Herring,8626708,1
2182873,Tex.,32,Tex.,9992,Texas Reports,347,John De Bruhl v. Max Maas,1881,2,28 Ark. 35,Isbell v. Epps,1884396,1
2169121,Tex.,32,Tex.,9992,Texas Reports,347,C. A. Keating et al. v. E. A. Vaughn,1881,2,55 Miss. 557,Travis v. Willis,1665805,1
1364838,Tex.,32,Tex. Comm'n App.,14389,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,J. B. Johnson v. N. & R. Dowling,1881,2,97 Vt. 125,Hall v. Windsor Savings Bank,2367928,1
1365262,Tex.,32,Tex. Comm'n App.,14389,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,"H. B. Carpenter v. Knapp, Stout & Co",1881,2,97 Vt. 125,Hall v. Windsor Savings Bank,2367928,1
2181428,Tex.,32,Tex.,9992,Texas Reports,347,J. P. Fowler et al. v. J. P. Stagner et al.,1881,2,95 N.C. 362,Mills v. Thorne,11274213,1
2179578,Tex.,32,Tex.,9992,Texas Reports,347,Eliza Watts v. John M. Holland,1881,2,144 Iowa 311,Westcott v. Meeker,2167095,1
2181364,Tex.,32,Tex.,9992,Texas Reports,347,Mary B. Cassaday v. C. C. Franklard,1881,2,193 N.C. 294,Daniel v. Bass,2217728,1
1365158,Tex.,32,Tex. Comm'n App.,14389,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,Trinity University v. B. P. McFarland,1881,2,193 N.C. 294,Daniel v. Bass,2217728,1
2179576,Tex.,32,Tex.,9992,Texas Reports,347,City of Laredo v. W. H. Russell,1882,2,120 N.C. 79,Robbins v. Rascoe,8656321,1
2179597,Tex.,32,Tex.,9992,Texas Reports,347,Williams & Guyon v. George W. Davis,1882,2,120 N.C. 79,Robbins v. Rascoe,8656321,1
2179538,Tex.,32,Tex.,9992,Texas Reports,347,L. K. Thompson et al. v. Matilda Westbrook,1882,2,120 N.C. 79,Robbins v. Rascoe,8656321,1
1364610,Tex.,32,Tex. App.,8992,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,Wiley Jones v. W. W. Brazile,1882,2,5 S.C. 90,Zorn v. Railroad Co.,4370079,1
2177569,Tex.,32,Tex.,9992,Texas Reports,347,James F. Edrington v. James S. Newland et al.,1882,2,13 S.C. 163,Villalonga v. Hicks,4373898,1
2175088,Tex.,32,Tex.,9992,Texas Reports,347,Annie E. Spencer v. C. H. Rosenthall et al.,1882,2,48 S.C. 496,Peay v. Seigler,4406124,1
2173057,Tex.,32,Tex.,9992,Texas Reports,347,The I. & G. N. R'y Co. v. Anderson County,1883,2,24 Wis. 654,Kent v. Lasley,8709896,1
2175138,Tex.,32,Tex.,9992,Texas Reports,347,Wm. Burnett and Wife v. E. H. Harrington and Wife,1883,2,24 Wis. 654,Kent v. Lasley,8709896,1
2175080,Tex.,32,Tex.,9992,Texas Reports,347,J. L. McKelvain v. M. A. R. Allen,1883,2,24 Wis. 654,Kent v. Lasley,8709896,1
2175115,Tex.,32,Tex.,9992,Texas Reports,347,Leon Blum et al. v. Minerva Merchant et al.,1883,2,24 Wis. 654,Kent v. Lasley,8709896,1
1207760,Tex.,32,Tex.,9992,Texas Law Reporter,593,J. L. McKILVAIN v. M. A. ALLEN,1883,2,24 Wis. 654,Kent v. Lasley,8709896,1
2173079,Tex.,32,Tex.,9992,Texas Reports,347,D. E. Kennedy v. Wm. R. Baker,1883,2,24 Wis. 654,Kent v. Lasley,8709896,1
1364892,Tex.,32,Tex. App.,8992,Condensed Reports of Decisions in Civil Causes in the Court of Appeals (White & Wilson),591,W. F. Shaw v. W. A. Parvin,1883,2,57 Mo. 226,Worley v. Dryden,8851851,1
2170841,Tex.,32,Tex.,9992,Texas Reports,347,I. N. Hale v. Baker & Rice,1883,2,52 S.C. 54,Petty v. Petty,378510,1
136359,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,"Early Evans, jr., v. The State",1883,2,52 S.C. 54,Petty v. Petty,378510,1
2170939,Tex.,32,Tex.,9992,Texas Reports,347,O. A. & A. A. Eylar v. J. F. Eylar and Wife,1883,2,52 S.C. 54,Petty v. Petty,378510,1
2170979,Tex.,32,Tex.,9992,Texas Reports,347,J. F. Eylar v. F. W. Read et al.,1883,2,55 S.C. 510,Brickle v. Leach,4410289,1
1370459,Tex.,32,Tex. App.,8992,Condensed Reports of Decisions in Civil Causes in the Court of Appeals,1073,H. P. Walker v. Simkins & Simkins,1883,2,88 S.C. 318,Hutchinson v. Turner,1935118,1
2170897,Tex.,32,Tex.,9992,Texas Reports,347,R. B. Harle et al. v. Langdon's Heirs,1883,2,88 S.C. 318,Hutchinson v. Turner,1935118,1
2169013,Tex.,32,Tex.,9992,Texas Reports,347,W. S. Hart et al. v. R. R. McDade,1884,2,97 S.C. 362,Banks v. Frith,1946015,1
2169109,Tex.,32,Tex.,9992,Texas Reports,347,G. W. Tom and Wife v. Louise Wollhoefer et al.,1884,2,99 S.C. 31,Hamilton v. Hamer,1948929,1
2169036,Tex.,32,Tex.,9992,Texas Reports,347,"John Frazier et al. v. Woodward, Squires & Co.",1884,2,273 S.C. 412,F. Gregorie & Son v. Hamlin,2159014,1
2169123,Tex.,32,Tex.,9992,Texas Reports,347,Saunders & Worley v. Hartwell & Chambers,1884,2,10 S.C. 164,Trimmier v. Thomson,8715765,1
2059551,Tex.,32,Tex.,9992,Texas Law Reporter,593,INTERNATIONAL AND GREAT NORTHERN R'Y CO. V. SALLIE DAWSON ET ALL.,1884,2,10 Rich. Eq. 300,Tomlinson v. Tomlinson,1834292,1
2059562,Tex.,32,Tex.,9992,Texas Law Reporter,593,CHAMBERS & THIGPEN v. HENRY & WILLIE CANNON,1884,2,11 Rich. Eq. 52,Tomlinson v. Tomlinson,8712737,1
2167353,Tex.,32,Tex.,9992,Texas Reports,347,C. S. Hays v. The T. & P. R'y Co.,1884,2,17 S.C. 207,Cothran v. Knox,363284,1
2167348,Tex.,32,Tex.,9992,Texas Reports,347,Kaufman & Runge v. James Wicks,1884,2,17 S.C. 207,Cothran v. Knox,363284,1
2167357,Tex.,32,Tex.,9992,Texas Reports,347,International & Great North. R. R. v. Sallie Dawson et al.,1884,2,17 S.C. 207,Cothran v. Knox,363284,1
2167460,Tex.,32,Tex.,9992,Texas Reports,347,Mrs. A. Burks v. T. A. Bennett,1884,2,17 S.C. 207,Cothran v. Knox,363284,1
2167389,Tex.,32,Tex.,9992,Texas Reports,347,Chambers & Thigpen v. Henry Cannon et al.,1884,2,17 S.C. 207,Cothran v. Knox,363284,1
2059443,Tex.,32,Tex.,9992,Texas Law Reporter,593,"A. BURKS, ADMINISTRATRIY, VS. T. A. BURNETT",1884,2,66 Wis. 85,Ketchum v. Breed,11282614,1
2167351,Tex.,32,Tex.,9992,Texas Reports,347,Houston & Tex. Cent. R'y Co. v. Louis Gilmore,1884,2,26 S.C. 581,Hubbard v. Camperdown Mills,4386086,1
2167338,Tex.,32,Tex.,9992,Texas Reports,347,Russell & Seisfeld v. John Kirkbride et al.,1884,2,26 S.C. 581,Hubbard v. Camperdown Mills,4386086,1
2059505,Tex.,32,Tex.,9992,Texas Law Reporter,593,HOUSTON & TEXAS CENT'L R'Y CO. V. LOUIS GILMORE,1884,2,9 Rich. Eq. 303,Folk v. Varn,8713367,1
2167410,Tex.,32,Tex.,9992,Texas Reports,347,David Wallace & Co. v. Bogel & Bro.,1884,2,124 Ark. 90,Arlington Hotel Co. v. Rector,1555037,1
2165495,Tex.,32,Tex.,9992,Texas Reports,347,"Daniel Ransom v. C. N. Brown, Adm'r, etc.",1885,2,124 Ark. 90,Arlington Hotel Co. v. Rector,1555037,1
2165418,Tex.,32,Tex.,9992,Texas Reports,347,The Fire Association of London v. Leon & H. Blum,1885,2,165 Ark. 1,Whittaker v. Holmes,1379824,1
2204510,Tex.,32,Tex.,9992,Texas Reports,347,Morris & Cumings et. al. v. State of Texas ex. rel. N. Guessett et. al.,1885,2,114 Tex. 418,Brackenridge v. Roberts,2279837,1
1367795,Tex.,32,Tex. Civ. App.,8816,Condensed Reports of Decisions in Civil Causes in the Court of Appeals,1073,J. J. Mistrat v. Texas Oil Company,1885,2,114 Tex. 418,Brackenridge v. Roberts,2279837,1
2204619,Tex.,32,Tex.,9992,Texas Reports,347,William Watson v. Joseph Y. Harris,1885,2,114 Tex. 418,Brackenridge v. Roberts,2279837,1
4454797,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,W. D. Ward v. The State,1885,2,114 Tex. 418,Brackenridge v. Roberts,2279837,1
2204568,Tex.,32,Tex.,9992,Texas Reports,347,"Charlotte M. Sidbury v. Henry Ware et al, Trustees",1886,2,172 Ark. 952,Slaughter v. Cornie Stave Co.,1407918,1
4456023,Tex.,32,Tex. App.,8992,Texas Court of Appeals Reports,586,Rafael Pizaño v. The State,1886,2,172 Ark. 952,Slaughter v. Cornie Stave Co.,1407918,1
2204601,Tex.,32,Tex.,9992,Texas Reports,347,Gus. Lewy & Co. v. Joseph Fischl,1886,2,172 Ark. 952,Slaughter v. Cornie Stave Co.,1407918,1
2204617,Tex.,32,Tex.,9992,Texas Reports,347,William Davison v. Geo. F. Poole,1886,2,227 Iowa 843,Goodale v. Murray,8645256,1
2204540,Tex.,32,Tex.,9992,Texas Reports,347,Missouri Pacific R'y Co. v. J. A. Christman,1886,2,227 Iowa 843,Goodale v. Murray,8645256,1
2204593,Tex.,32,Tex.,9992,Texas Reports,347,W. S. and M. W. Whitworth v. N. K. Alston,1886,2,227 Iowa 843,Goodale v. Murray,8645256,1
2204569,Tex.,32,Tex.,9992,Texas Reports,347,"M. E. and S. W. Miller v. G., C. & S. F. R'y Co.",1886,2,227 Iowa 843,Goodale v. Murray,8645256,1
2202525,Tex.,32,Tex.,9992,Texas Reports,347,Joseph Keener v. Duff Moss et al.,1886,2,70 W. Va. 661,Armentrout v. Armentrout,8633846,1
2202537,Tex.,32,Tex.,9992,Texas Reports,347,Henry Hamburg v. O. P. Wood & Co.,1886,2,70 W. Va. 661,Armentrout v. Armentrout,8633846,1
2202632,Tex.,32,Tex.,9992,Texas Reports,347,William Moehring v. James Hall,1886,2,3 Rob. 357,Hivert v. Lacaze,2530133,1
2202646,Tex.,32,Tex.,9992,Texas Reports,347,William Faubion v. J. C. Rogers,1886,2,23 Ala. 275,Gantt's Adm'r v. Phillips,3129501,1
2202590,Tex.,32,Tex.,9992,Texas Reports,347,J. M. Furrh et al. v. W. C. Winston et al.,1886,2,131 La. 937,Jolley v. Vivian Oil Co.,2687089,1
2202615,Tex.,32,Tex.,9992,Texas Reports,347,King & Davidson v. B. D. Sapp,1886,2,131 La. 937,Jolley v. Vivian Oil Co.,2687089,1
1367804,Tex.,32,Tex. Civ. App.,8816,Condensed Reports of Decisions in Civil Causes in the Court of Appeals,1073,Tex. & Pac. R'y Co. et al. v. T. E. Logan,1886,2,138 So. 99,Foster & Glassell Co. v. Harrison,10024603,1
2204524,Tex.,32,Tex.,9992,Texas Reports,347,International and Great Northern R'y Co. v. Smith County et al.,1886,2,37 Mich. 143,Gillett v. Needham,1341572,1
2196173,Tex.,32,Tex.,9992,Texas Reports,347,C. H. Jones v. T. J. Epperson et al.,1888,2,41 Miss. 59,Melius v. Houston,301770,1
2192721,Tex.,32,Tex.,9992,Texas Reports,347,J. Jenkins v. Adams & Wicks,1888,2,96 Fla. 151,Hazen v. Cobb,1248828,1
2190630,Tex.,32,Tex.,9992,Texas Reports,347,"St. Louis, Arkansas & Texas Railway Company v. L. Welch",1888,2,58 Mo. 307,Benoist v. Murrin,933334,1
